@relation TestInstances

@attribute ID numeric
@attribute CUMULATIVE_CONTENT_CONSISTENCY numeric
@attribute AVG_COLS numeric
@attribute AVG_ROWS numeric
@attribute STD_DEV_COLS numeric
@attribute LOCAL_RATIO_EMPTY_ROW_5 numeric
@attribute LOCAL_DIGIT_AMOUNT_VARIANCE_ROW_4 numeric
@attribute LOCAL_AVG_LENGTH_COL_4 numeric
@attribute LOCAL_AVG_LENGTH_ROW_0 numeric
@attribute LOCAL_LENGTH_VARIANCE_COL_5 numeric
@attribute LOCAL_RATIO_ANCHOR_COL_5 numeric
@attribute LOCAL_RATIO_IMAGE_COL_4 numeric
@attribute LOCAL_RATIO_SELECT_COL_2 numeric
@attribute LOCAL_RATIO_COLON_COL_1 numeric
@attribute LOCAL_RATIO_COLON_ROW_1 numeric
@attribute LOCAL_RATIO_COMMA_ROW_1 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_4 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_COL_5 numeric
@attribute LOCAL_RATIO_CONTAINS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_HEADER_COL_0 numeric
@attribute LOCAL_RATIO_HEADER_COL_2 numeric
@attribute LOCAL_RATIO_CONTAINS_WHITESPACE_ROW_0 numeric
@attribute LOCAL_RATIO_SPECIAL_CHAR_ROW_4 numeric
@attribute LOCAL_RATIO_IS_NUMBER_COL_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_1 numeric
@attribute LOCAL_RATIO_IS_NUMBER_ROW_2 numeric
@attribute CLASS {LAYOUT,RELATION,ENTITY,MATRIX,OTHER}

@data
423,4,2,4,0,0,2.25,12,7.5,0.6875,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0.5,0,0,0,RELATION
425,1,4.333333,2.166667,2.357023,0,1.25,7.5,6.333333,6.25,0,0,0,0,0,0,1,1,0.833333,0,0,0.166667,0.833333,0,0,0,RELATION
426,-8.78,11,100,0,0,5.140496,6.98,9.272727,0.0384,1,0,0,0,0,0,0.99,0.99,0.818182,0.01,0.01,0.727273,0.545455,0,0.090909,0.181818,RELATION
430,2,4,2.4,1.414214,0,4.16,15,37,0,1,0,0,0,0,0,1,0,0.8,0,0,1,0.8,0,0,0,RELATION
433,-1,5,25,0,0,2.56,16.52,6.6,0.0384,0.04,0,0,0,0,0.2,0,0,0.2,0.04,0.04,0.2,0.2,0,0.2,0.2,RELATION
436,-0.666667,3,6,0,0,0.888889,3.166667,8.666667,6.555556,0.166667,0,0,0,0,0,0,0.833333,0.666667,0.166667,0.833333,0.666667,0,0,0,0.666667,RELATION
439,0,4,51,0,0,2.25,6.058824,10,3.813918,0,0,0,0,0,0.25,0.980392,0.980392,0.75,0,0,0.5,0.75,0,0,0.25,RELATION
440,92.5,3.705882,94.5,0.892103,0,4,10.152174,8.5,35.341682,0,0,0,0,0,0,0.978261,0.934783,0,0,0,0.25,0.75,0,0,0,RELATION
446,8,8,5,0,0,0,6.6,7.375,8.24,0.6,0.2,0,0,0,0,0.4,0.4,1,0.2,0.2,0,1,0,0,0,RELATION
447,8,8,5,0,0,0,8.2,7.375,193.84,0.6,0.2,0,0,0,0,0.4,0.6,1,0.2,0.2,0,1,0,0,0,RELATION
448,3.4,5,15,0,0,8.24,17.4,10.6,1295.288889,0,0,0,0,0,0.4,0,0.133333,0.6,0.066667,0.066667,0.6,0.6,0,0,0,RELATION
449,4,5,18,0,0,9.04,18.833333,10.6,1666.246914,0,0,0,0,0,0,0,0,0.6,0.055556,0.055556,0.6,0.4,0,0,0,RELATION
450,5.8,5,27,0,0,17.44,28.666667,10.6,654.010974,0,0,0,0,0,0.4,0,0,0.6,0.037037,0.037037,0.6,0.4,0,0,0,RELATION
451,1.4,5,5,0,0,9.76,20,10.6,1525.76,0,0,0,0,0,0.4,0,0,0.6,0.2,0.2,0.6,0.8,0,0,0,RELATION
452,2,5,8,0,0,9.04,17.375,10.6,406.6875,0,0,0,0,0,0.4,0,0,0.6,0.125,0.125,0.6,0.6,0,0,0,RELATION
453,1,5,3,0,0,9.76,29.333333,10.6,480.666667,0,0,0,0,0,0.6,0,0,0.6,0.333333,0.333333,0.6,0.8,0,0,0,RELATION
454,2.4,5,10,0,0,9.76,24.8,10.6,396.01,0,0,0,0,0,0.4,0,0,0.6,0.1,0.1,0.6,0.8,0,0,0,RELATION
455,5,5,23,0,0,17.44,16.956522,10.6,1880.714556,0,0,0,0,0,0.6,0,0,0.6,0.043478,0.043478,0.6,0.6,0,0,0,RELATION
456,2.6,5,21,0,0,10.24,16.047619,10.6,497.006803,0,0,0,0,0,0.6,0,0,0.6,0.047619,0.047619,0.6,0.2,0,0,0,RELATION
457,2,5,8,0,0,9.04,25.375,10.6,840.234375,0,0,0,0,0,0.4,0,0,0.6,0.125,0.125,0.6,0.6,0,0,0,RELATION
458,2,5,8,0,0,9.76,16.625,10.6,1589.9375,0,0,0,0,0,0.4,0,0,0.6,0.125,0.125,0.6,0.6,0,0,0,RELATION
459,3,5,13,0,0,9.76,18.692308,10.6,282.639053,0,0,0,0,0,0.4,0,0,0.6,0.076923,0.076923,0.6,1,0,0,0,RELATION
460,1.4,5,5,0,0,9.76,22,10.6,631.76,0,0,0,0,0,0.8,0,0,0.6,0.2,0.2,0.6,0.8,0,0,0,RELATION
462,1,2,6,0,0,0.25,29.666667,26.5,91.222222,0,0,0,0,0,0,0,0.833333,0.5,0,0,1,0,0.833333,0.5,0.5,RELATION
465,2,2,2,0,0,1,3,42.5,289,1,0,0,0,0,0,1,0,0.5,0,0,0.5,1,0,0.5,0.5,RELATION
467,2,4,2,0,0,0.1875,4,5,2.25,1,0,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0.25,0.25,RELATION
471,6,3,6,0,0,2.666667,1,6.666667,5.472222,1,0,0,0,0,0,0,1,0.666667,0,0,0.333333,0.333333,0,0.333333,0.333333,RELATION
472,1,2.6,4.333333,0.8,0,14.222222,8.75,18,0,0,0,0,0,0,0,0.5,0,0.666667,0,0,1,0.666667,0,0,0,RELATION
474,0.181818,2,11,0,0,9,23.181818,6,0.727273,0,0,0,0,0,0.5,0,0.909091,0.5,0.090909,0.090909,0,0.5,0,0,0,RELATION
475,0.181818,2,11,0,0,9,27.909091,6,1.719008,0,0,0,0,0,0.5,0,0.909091,0.5,0.090909,0.090909,0,0.5,0,0,0,RELATION
479,0.5,1.943396,51.5,0.231084,0,9,5.396226,24,1598.2896,1,0,0,0,0,0,1,1,1,0,0,1,0.5,0,0,0.5,RELATION
482,18,5,18,0,0,9.36,10,7.4,0,1,0,0,0,0,0.2,1,0,0.6,0,0,0.4,0.6,0,0,0,RELATION
483,17.666667,3,21,0,0,2,50.666667,5,0.725624,0,0,0,0,0,0,0,0.952381,0.333333,0,0,0,0,0,0.333333,0.666667,RELATION
484,-9.705882,13,17,0,0,0.177515,3.823529,5.846154,0.221453,0,0,0,0,0,0.076923,0.117647,0,0.461538,0,0,0.076923,0.769231,0,0.384615,0.307692,RELATION
491,8,2,8,0,0,0,15.5,40,299.75,0,0,0,0,0,0,0,0.125,0,1,0,1,1,0,0,0,RELATION
496,1,2,10,0,0,0.25,1.6,7,3102.41,0,0,0,0,0,0,0.9,0.6,1,0,0,0,0.5,0,0.5,0.5,RELATION
497,2,6,2,0,0,0.805556,2,3.666667,1,0,0,0,0,0,0,1,1,0.833333,0,0,0.166667,0,1,0.833333,0.833333,RELATION
498,2,3,2,0,0,0.666667,16,7.333333,0,0,0,0,0,0,0,0.5,0,0.333333,0,0,0.333333,0.666667,0,0.333333,0.333333,RELATION
499,244,5,244,0,0,1.36,0,2.4,0.28277,1,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0.4,0.4,RELATION
500,-0.555556,2.888889,17.333333,0.458123,0,2.666667,9.647059,27,4.17301,0,0,0,0,0,0.333333,0,1,0.666667,0,0,1,0.666667,0,0,0,RELATION
502,1,4,6,0,0,0.1875,7.833333,10.75,12.666667,0,0,0,0,0,0.5,0,0,0.25,0.166667,0.166667,0.25,0.5,0,0,0,RELATION
503,7,2,7,0,0,0,7.571429,11,22.244898,0,0,0,0,0,0,0,0,0,0.142857,0.142857,0,0.5,0,0,0,RELATION
504,18,4,18,0,0,0.5,4.611111,18.75,30.694444,1,0,0,0,0,0,0.944444,0.944444,0.75,0,0,1,0,0.944444,0.75,0.75,RELATION
515,15.714286,4.25,29.142857,2.989565,0,0,0,4,24.751479,0,0,0,0,0,0.285714,0,0.923077,0.428571,0.020833,0.038462,0,0,0,0.142857,0,RELATION
516,9,4.6,16.428571,2.939388,0,0,0,4,36.755556,0,0,0,0,0,0.285714,0,0.866667,0.428571,0.04,0.066667,0,0,0,0.142857,0.142857,RELATION
519,10,2,10,0,0,6.25,8,6.5,0.64,0,0,0,0,0,0,0.3,1,0.5,0,0,0,0.5,0,0,0,RELATION
522,4.8,5,6,0,0,0.64,12.666667,8,3.472222,0.833333,0,0,0,0,0,0.833333,0,0.2,0.166667,0.166667,0.4,0.4,0,0,0,RELATION
523,3,3,3,0,0,0.888889,223.666667,76.333333,0.666667,0,0,0,0,0,0,0.666667,1,1,0.333333,0,1,1,0,0,0,RELATION
525,11,2,12,0,0,0,9.583333,8,19.638889,0,0,0,0,0,0,0.083333,0.083333,0,0,0,0.5,0.5,0,0,0,RELATION
526,4.666667,6,3,0,0,1.805556,18.666667,11.333333,0,0,0,0,0,0,0,0.666667,0.666667,0.666667,0.333333,0.333333,0.833333,0.666667,0,0,0,RELATION
529,-2.625,6.375,12.75,2.619041,0,0,1.083333,6.833333,0,0,0,0,0,0,0,0.083333,0,0.125,0,0,0.166667,1,0,0.125,0.125,RELATION
534,3,2,3,0,0,9,11.333333,10,0.888889,0,0,0,0,0.5,0.5,0,1,0.5,0,0,0.5,1,0,0,0,RELATION
538,-3.680272,9,147,0,0,10.888889,8.333333,8.777778,348.080244,0.414966,0,0,0,0,0,0.55102,0.394558,0.888889,0.006803,0.006803,0.555556,0.111111,0.993197,0.444444,0.444444,RELATION
539,-12.692308,26,17,0,0,0.693787,2.117647,1.653846,0.346021,0,0,0,0,0,0,0.941176,0.941176,0.5,0.058824,0.058824,0,0.230769,0,0.346154,0.346154,RELATION
540,2,2,2,0,0,1,3,16.5,144,1,0,0,0,0,0,1,0,0.5,0,0,0.5,0.5,0,0.5,0.5,RELATION
542,2,3,6,0,0,0.888889,9.333333,5.666667,0.138889,0,0,0,0,0,0,0,0.833333,0.333333,0.166667,0.166667,0,0.666667,0,0.333333,0.333333,RELATION
543,2,3,6,0,0,0.888889,9,5.666667,0.138889,0,0,0,0,0,0,0,0.833333,0.333333,0.166667,0.166667,0,0.666667,0,0.333333,0.333333,RELATION
547,1,2,16,0,0,16,2.4375,7,3842.402344,0,0,0,0,0,0.5,0.9375,0.9375,1,0,0,0,1,0,0.5,0.5,RELATION
548,-0.674419,3.744186,40.25,0.78037,0,7.6875,8.487179,7.666667,155.7475,0.275,0,0,0,0,0,0.948718,0,0,0.02381,0.025641,0,0.5,0.7,0,0.5,RELATION
549,0.714286,8.714286,4.066667,7.264676,1,0.222222,2.5,4.4,0.1875,0,0,0,0,0,0.066667,0.5,0.5,1,0,0,0.066667,0.133333,0.5,0.933333,0,RELATION
550,0.4,5,6,0,0,10.24,11.833333,14.4,1318.583333,0,0,0,0,0,0.2,0,0,0.6,0.166667,0.166667,0.6,0.2,0,0,0,RELATION
551,2.2,5,9,0,0,9.04,16.111111,14.4,232.098765,0,0,0,0,0,0,0,0,0.6,0.111111,0.111111,0.6,0.2,0,0,0,RELATION
557,-5.5,8,26,0,0,3,1.153846,4,53.463018,0.961538,0,0,0,0,0,0.961538,0.923077,0.75,0.038462,0.038462,0,0.75,0,0.125,0.125,RELATION
558,-3,8,16,0,0,2.734375,1.25,4,60.609375,0.9375,0,0,0,0,0,0.9375,0.9375,0.75,0.0625,0.0625,0,0.625,0,0.125,0.125,RELATION
559,-5.555556,8,27,0,0,2.734375,1.148148,4,36.957476,0.962963,0,0,0,0,0,0.962963,0.962963,0.75,0.037037,0.037037,0,0.625,0,0.125,0.125,RELATION
560,-5,8,24,0,0,2.734375,1.166667,4,81.609375,0.958333,0,0,0,0,0,0.958333,0.958333,0.75,0.041667,0.041667,0,0.625,0,0.125,0.125,RELATION
561,30,5,30,0,0,0.96,0,2.6,0.062222,1,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0.4,0.4,RELATION
562,19,3,19,0,0,3.555556,69,31.666667,9.163435,0,0,0,0,0,0,0.157895,0,0.333333,0,0,0.666667,0.666667,0,0,0,RELATION
566,5,4,5,0,0,0,6.8,6.75,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RELATION
570,10,3,30,0,0,3.555556,11.233333,11.333333,2.032222,0,0,0,0,0,0,0,0.966667,0.333333,0.033333,0.033333,1,0,0,0.333333,0.333333,RELATION
572,15,2,15,0,0,6.25,49.2,31.5,0.222222,0,0,0,0,0,0.5,0,1,0.5,0,0,1,1,0,0,0,RELATION
583,-0.2,2.6,4.333333,0.8,0,0.888889,11.25,8.333333,0.5,0,0,0,0,0,0,0,0.75,0.333333,0.2,0.25,0.333333,0.333333,0,0.333333,0.333333,RELATION
584,5,2,5,0,0,0.25,2.6,18.5,116.24,0,0,0,0,0,0,1,0,0.5,0,0,0.5,1,0,0,0,RELATION
585,-0.285714,2.714286,12.666667,0.699854,0,0.222222,9,11,30.055556,0.083333,0,0,0,0,0,0.333333,0.833333,0,0,0,1,0.333333,0,0,0,RELATION
589,9,4,19,0,0,4.6875,10.842105,7,0.470914,0.947368,0,0,0,0,0,0.947368,0.947368,0.75,0.052632,0.052632,0.25,0.25,0.947368,0.25,0.25,RELATION
590,1.333333,3,2,0,0,0.888889,2,5.333333,2.25,0.5,0,0,0,0,0,1,0,0.333333,0,0,0,0,1,0.333333,0.333333,RELATION
591,2,4,2,0,0,0.75,2,4,0,0,0,0,0,0,0,1,1,0.75,0,0,0.25,0.25,1,0.75,0.75,RELATION
592,1.666667,3,3,0,0,0,4,14.333333,24.222222,0,0,0,0,0.333333,0,0,0,0,0,0,0.333333,1,0,0,0,RELATION
597,19,3,19,0,0,0.888889,7.263158,7.333333,3786.759003,1,0,0,0,0,0,0,0.052632,0.333333,0,0,0.333333,0,0,0,0,RELATION
599,2,10,5,0,0,1.81,10.2,7.4,4.4,0,0,0,0,0,0.1,0.8,0,0.8,0.2,0.2,0.3,0.8,0,0,0,RELATION
600,1.8,10,6,0,0,1.36,11.166667,7.4,5.888889,0,0,0,0,0,0.1,0.833333,0,0.8,0.166667,0.166667,0.3,0.7,0,0,0,RELATION
602,3.333333,6,8,0,0,4,98.625,31,12205.9375,0,0,0,0,0,0.666667,0.25,0,0.166667,0,0,0.833333,0.666667,0,0,0,RELATION
604,0.333333,4.5,3,2.061553,0,2.805556,3.666667,52,44.222222,0,0,0,0,0,0,0.666667,0,0,1,0.333333,1,0.5,0,0,0,RELATION
605,-0.090909,11,13,0,0,5.355372,6.538462,3.818182,0,0,0,0,0,0,0,0,0,0.545455,0,0,0,0.181818,0.923077,0.454545,0.454545,RELATION
606,5.75,3.9,9.75,0.3,0,17.6875,4,5.666667,0.81,0,0,0,0,0,0,1,0.6,0.75,0,0,0.333333,0.5,0.9,0.5,0.5,RELATION
607,1.5,7.5,6,3.427827,0,9.16,3,4,10.24,0,0,0,0,0,0,0.833333,0,0,0,0,0,0.4,0.833333,0,0.4,RELATION
611,3.4,3.857143,5.4,1.807016,0,0,4,54,1.44,0,0,0,0,0,0,0,0,0.4,0,0,1,1,0,0,0,RELATION
613,5.333333,3,10,0,0,0,91.1,9.333333,296.65,0,0,0,0,0,0,0.3,0,0,0.1,0.1,0,0.666667,0,0,0,RELATION
614,3,4,8,0,0,11,32.375,7.25,183.859375,0.875,0,0,0,0,0,0,0.875,0.5,0.125,0.125,0,0.5,0,0,0,RELATION
620,-0.142857,6.944444,17.857143,0.229061,0,3.959184,1.444444,7.5,1.333333,0,0,0,0,0,0.142857,0.944444,0.944444,0.571429,0.055556,0.055556,0.833333,0.142857,1,0.428571,0.428571,RELATION
621,1.285714,6.3125,14.428571,0.91643,0,3.2,11.75,7.5,1.496094,0,0,0,0,0,0.142857,0.9375,0.9375,0.714286,0.0625,0.090909,0.833333,0.4,1,0.285714,0.285714,RELATION
622,-0.285714,6.857143,6.857143,0.349927,0,3.102041,3.285714,7.5,2.979592,0,0,0,0,0,0.142857,0.857143,0.857143,0.571429,0.142857,0.142857,0.833333,0.285714,1,0.428571,0.428571,RELATION
624,0.285714,1.714286,18,0.451754,0,0,18.428571,74,344.373333,1,0,0,0,0,0,0,0,0,0.190476,0,1,0.5,0,0,0,RELATION
626,8.5,1.888889,8.5,0.31427,0,4,17.333333,63,26.75,0,0,0,0,0,0,0.111111,1,0.5,0,0,1,0.5,0,0,0,RELATION
635,-0.818182,11,3,0,0,0.429752,8,30.272727,1963.555556,0,0,0,0,0,0,0,0,0.363636,0.333333,0.333333,1,0.545455,0.666667,0.363636,0.363636,RELATION
638,1.666667,3,3,0,0,2.888889,6.333333,5,0.222222,0,0,0,0,0,0,1,1,0.666667,0,0,0,0.666667,0,0,0,RELATION
640,2,3,2,0,0,3.555556,10,8,0,0,0,0,0,0,0,0,1,0.666667,0,0,0.333333,0.666667,0,0,0,RELATION
642,2,2,2,0,0,4,3,4,0.25,0,0,0,0,0,0,0,1,0.5,1,0,0,0.5,1,0.5,0.5,RELATION
644,3,2,3,0,0,12.25,12,10,6.222222,0,0,0,0,0,0.5,0,1,0.5,0,0,0.5,0.5,0.333333,0,0,RELATION
645,12,3,20,0,0,0.222222,126.15,13.666667,6,0,0,0,0,0,0,0.65,0,0.333333,0,0,0.333333,1,0.05,0,0,RELATION
646,0.095238,2,21,0,0,4,2.571429,3,1.39229,0,0,0,0,0,0,0,0.952381,0.5,0.047619,0.047619,0,1,0.952381,0.5,0.5,RELATION
648,-1.520833,7,96,0,0,1.102041,6.989583,3.142857,57.527344,0.239583,0,0,0,0,0,0.864583,0.197917,0.428571,1,0.010417,0,0.857143,0,0.285714,0.428571,RELATION
649,2,4,3,0,0,0,1.666667,4.75,0.222222,0,0,0,0,0,0,1,0.666667,1,0.333333,0.333333,0.25,0.25,1,0.75,0.75,RELATION
650,2.5,4,4,0,0,13.5,13,14,0,0.75,0,0,0,0,0.25,0,1,0.5,0.25,0.25,0.5,0.5,0,0,0,RELATION
652,0.8,4.666667,5.6,0.745356,0,2.16,10.666667,10.666667,2.56,0,0,0,0,0,0,0.666667,0.8,0,0,0,0.666667,0.8,0,0,0,RELATION
655,-1.142857,4.608696,15.142857,2.497636,0,3.102041,7.916667,4.142857,0,0,0,0,0,0,0.142857,0.916667,0,0.571429,0,0,0,0.714286,0,0.142857,0.142857,RELATION
657,-0.076923,4,26,0,0,0.5,3.076923,4.75,0.036982,0,0,0,0,0,0,0.961538,0.961538,0.75,0,0,0.25,0.5,0,0.5,0.5,RELATION
658,-0.076923,4,26,0,0,2.1875,3.076923,4.75,2.255917,0,0,0,0,0,0,0.961538,0.961538,0.75,0,0,0.25,0.5,0,0.5,0.5,RELATION
662,-6.09375,10.46875,30.454545,2.091417,0,0.991736,4.966667,27,0.365556,0,0,0,0,0,0,0.966667,0.966667,0.25,0.03125,0,1,0.272727,0,0,0.636364,RELATION
670,8,2,8,0,0,9,8,45.5,149.359375,1,0,0,0,0,0,1,0.625,1,0,0,0.5,1,0,0,0,RELATION
671,-1.54386,4,399,0,0,0,2.994987,3.5,6.626202,0.055138,0,0,0,0,0,0.887218,0.887218,0,0,0,0.25,0,0,0,0.5,RELATION
673,10,3,10,0,0,11.555556,17,57.333333,0,1,0,0,0,0,0,1,0,0.666667,0,0,0.333333,1,0,0,0,RELATION
674,3.25,3.928571,13.75,0.257539,0,3,18.071429,27.333333,0.204082,0,0.071429,0,0,0,0.75,0.428571,0.928571,0.75,0.071429,0.071429,0.666667,0.75,0,0,0,RELATION
676,-0.642857,2.928571,13.666667,0.257539,0,1.555556,15.846154,4.666667,0.311224,0,0,0,0,0,0,0,0.928571,0.666667,0.071429,0.076923,0,1,0,0.333333,0.333333,RELATION
678,0.2,5,3,0,0,8.24,10,5,2,0,0,0,0,0,0,0,0.666667,0.8,0.333333,0.333333,0.2,0.2,0.666667,0.6,0.6,RELATION
679,2.4,5,12,0,0,18.16,29.25,10,1.909722,0,0,0,0,0,0.6,0,0.916667,0.6,0.083333,0.083333,0.2,0.6,0,0,0,RELATION
680,39.4,5,197,0,0,9.36,23.345178,10,0.30797,0,0,0,0,0,0.2,0,0.994924,0.6,0.005076,0.005076,0.2,0.6,0,0,0,RELATION
681,1.6,5,8,0,0,10.24,28.75,10,3.234375,0,0,0,0,0,0.2,0,0.875,0.4,0.125,0.125,0.2,0.4,0,0,0,RELATION
690,0.857143,4.571429,4.571429,2.821203,0,0,4.5,7.571429,0.1875,0,0,0,0,0,0,0.75,0,0,0.142857,0.25,0.142857,0,0.4,0,0.428571,RELATION
691,0,4,12,0,0,43.1875,11.833333,10.5,2.305556,0,0,0,0,0,0,1,0,0.5,0,0,0.25,0.75,0.75,0.5,0.5,RELATION
696,-0.2,3,5,0,0,33.555556,12.6,13,40.96,0,0,0,0,0,0,0.8,0.8,0.666667,0.2,0.2,0.333333,0.333333,0.8,0.333333,0.333333,RELATION
699,1.75,3.4,4.25,1.2,0,0,4.75,8.75,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,RELATION
701,-0.333333,3,6,0,0,2,5.833333,9.333333,23.472222,0.833333,0,0,0,0,0,0.833333,0.833333,1,0.166667,0.166667,0.666667,1,0,0,0,RELATION
702,390.666667,6,532,0,0,0,9.073308,5.833333,0.296837,0,0,0,0,0,0,0,0,0,0.00188,0.00188,0,0.5,0,0,0.166667,RELATION
703,4,2,4,0,0,2756.25,8,454.5,598373.1875,0,0,0,0,0,0.5,1,0.75,1,0,0,0.5,0.5,0,0,0,RELATION
707,5.666667,3,7,0,0,0,8.142857,5.666667,0.816327,0.142857,0,0,0,0,0,0,0,0,0.142857,0.142857,0,1,0,0,0,RELATION
708,8,3,24,0,0,0.888889,13.625,5.666667,0.706597,0,0,0,0,0,0,0,0.958333,0.666667,0.041667,0.041667,0.333333,0.333333,0,0.666667,0.666667,RELATION
711,3.5,4,5,0,0,1.5,7.8,7,3.2,0,0,0,0,0,0.25,1,0.8,0.5,0,0,0.5,0,0,0.25,0,RELATION
715,-3,5,31,0,0,5.2,18.612903,6.2,0.49948,0,0,0,0,0,0,0.967742,0,0.6,0.032258,0.032258,0,0.2,0,0.2,0.2,RELATION
716,6.333333,6,14,0,0,1.472222,10.714286,5.5,2.387755,0,0,0,0,0,0.166667,0,0,0.5,1,0.071429,0,0.666667,0,0,0,RELATION
717,3.5,5.533333,13.833333,1.257864,0,0,6.428571,5,0.071006,0,0,0,0,0,0.166667,0.857143,0,0.5,0,0,0,0,0,0,0,RELATION
718,-0.055556,2.722222,16.333333,0.803157,0,0.666667,5.3125,32,2.5,0,0,0,0,0,0,0.9375,0.875,0,0,0,1,0.333333,0.0625,0,0,RELATION
724,2.428571,7,11,0,0,1.55102,7.272727,9.714286,0.082645,0,0,0,0,0,0,0.909091,0.909091,1,0.090909,0.090909,1,1,0,0.142857,0.285714,RELATION
727,4.333333,3,23,0,0,0,14.695652,15.666667,2049.466919,0,0,0,0,0,0,0.130435,0.130435,0.666667,1,0.043478,0.666667,0,0,0,0,RELATION
729,3,3,3,0,0,4.666667,6,7,1.555556,0,0,0,0,0,0,1,0,0.666667,0,0,0.333333,0,0,0.333333,0.333333,RELATION
733,-0.571429,2.857143,13.333333,0.515079,0,2.666667,10.923077,9.333333,1.775148,0,0,0,0,0,0.333333,0.923077,0.923077,0.666667,0.071429,0.076923,0.666667,1,0,0,0,RELATION
735,-0.25,2.75,7.333333,0.661438,0,0.666667,10.857143,9.333333,3.061224,0,0,0,0,0,0.333333,0.857143,0.857143,1,0.125,0.142857,0.666667,1,0,0,0,RELATION
736,-0.142857,2.714286,6.333333,0.699854,0,1.555556,10.833333,9.333333,3.472222,0,0,0,0,0,0.333333,0.833333,0.833333,0.666667,0.142857,0.166667,0.666667,0.666667,0,0,0,RELATION
738,2.333333,4,6,0,0,7.6875,26.5,9.5,55.25,0.833333,0.833333,0,0,0,0.5,0.833333,0.833333,0.75,0.166667,0.166667,0.75,0.75,0.833333,0.25,0.25,RELATION
739,5.666667,2.885714,33.666667,0.464231,0,0,13.484848,172.333333,1592.126722,0.121212,0.727273,0,0,0,0,0.151515,0.151515,0,0.971429,0.060606,1,0,0,0,0,RELATION
741,4.5,4,11,0,0,0,6.363636,8.25,21.504132,0.090909,0.090909,0,0,0,0,0,0,0,0.090909,0.090909,0.5,0,0,0,0,RELATION
743,-1.891089,5,101,0,0,2.56,5.237624,13.8,6.626801,0.009901,0,0,0,0,0,0.990099,1,0.8,0,0,0.4,0.8,0,0.4,0.4,RELATION
745,18.666667,6,29,0,0,8,6.586207,5.833333,0.033294,0,0,0,0,0,0,0.965517,0,0.5,0,0,0.333333,0.333333,0.965517,0.166667,0.166667,RELATION
747,0.8,5,4,0,0,24.56,18.25,5,4.6875,0,0,0,0,0,0.2,0.75,0,0.8,0.25,0.25,0,0.2,0,0.2,0.2,RELATION
748,2.75,3.737288,110.25,0.440107,0,1.6875,6.889831,4.5,6.020875,0.137931,0,0,0,0,0,0.991525,0,0.25,0.008475,0.008475,0.5,1,0,0,0,RELATION
749,15,3,15,0,0,4.666667,10.066667,5.333333,51.315556,1,0,0,0,0,0,1,0,0.666667,0,0,0.333333,0.333333,0,0.333333,0.333333,RELATION
750,-1.2,5,6,0,0,2.16,3.666667,5.2,31.25,0,0,0,0,0,0,1,0,0.4,0,0,0.4,0.2,0,0.2,0.2,RELATION
751,4.5,1.8,4.5,0.4,0,25,11.4,13,118.6875,0,0,0,0,0,1,0.8,1,1,0,0,1,1,0,0,0,RELATION
755,1.333333,3,4,0,0,43.555556,38.75,8.666667,12,0,0,0,0,0,0,0,0.75,0.333333,0,0,0.333333,0.333333,0,0,0,RELATION
760,639,4,639,0,0,3.1875,0,14.5,0.097325,0,0,0,0,0,0,0,1,0.5,0,0,0.25,0,0,0.5,0.5,RELATION
761,30,2,30,0,0,0,2,4,0.178889,0,0,0,0,0,0,1,1,1,0,0,0.5,0,0,0.5,0.5,RELATION
763,10,3,10,0,0,3.555556,58.7,27.333333,1.76,0,0,0,0,0,0,0.3,0,0.333333,0,0,0.666667,0.666667,0,0,0,RELATION
764,2.333333,3,9,0,0,3.555556,2.555556,16,63.432099,0.888889,0,0,0,0,0.666667,0.888889,0.888889,1,0.111111,0.111111,0.666667,0.666667,0.888889,0.333333,0.333333,RELATION
765,2.333333,3,9,0,0,3.555556,2.333333,16,58.91358,0.888889,0,0,0,0,0.666667,0.888889,0.888889,1,0.111111,0.111111,0.666667,0.666667,0.888889,0.333333,0.333333,RELATION
766,5,2,8,0,0,4,107.625,12,4085,0,0,0,0,0,0,0.5,0.75,1,0,0,0,1,0,0,0,RELATION
769,6.333333,3,7,0,0,2,60.857143,9,4.408163,1,0,0,0,0,0,0,0.857143,0.333333,0.142857,0.142857,0.666667,0,0,0,0,RELATION
772,4,4,8,0,0,0.75,3.125,7.5,73.5,0,0,0,0,0,0.25,0.875,0,0.25,0,0,0.25,0.5,0,0,0,RELATION
773,0.571429,7,6,0,0,3.632653,8.333333,10,1.138889,0,0,0,0,0,0.285714,0.833333,0.833333,0.857143,0.166667,0.166667,0.285714,0.714286,0.833333,0.571429,0.571429,RELATION
775,2.5,1.833333,5.5,0.372678,0,0,41.333333,62,1269.76,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,RELATION
